dataset,task,n_samples,n_features,grouped,status,model,bal_acc,auc,brier,mcc,repeat,fold,mae,r2,spearman
rehab24_ex5,classification,88,20,True,active,mlp,0.4545454545454546,0.5454545454545454,0.2906095984437955,-0.1324532357065043,17,2,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.5,0.4599999999999999,0.3288611218930757,0.0,17,3,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.4,0.64,0.2821328471590086,-0.3333333333333333,17,4,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.5833333333333334,0.6904761904761905,0.2346071708064288,0.3118047822311617,17,5,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.6470588235294118,0.8823529411764706,0.2495487152197517,0.3131121455425747,18,1,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.5,0.51,0.283110304039968,0.0,18,2,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.35,0.3,0.3339084248032753,-0.3015113445777636,18,3,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.5,0.4166666666666667,0.2732422093187059,0.0,18,4,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.3809523809523809,0.3809523809523809,0.2887114602678749,-0.238095238095238,18,5,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.475,0.4125,0.2623106947808325,-0.05,19,1,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.35,0.3,0.3339084248032753,-0.3015113445777636,19,2,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.6818181818181819,0.4958677685950413,0.2605168460750697,0.4714045207910317,19,3,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.5,0.4166666666666667,0.2732422093187059,0.0,19,4,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.7619047619047619,0.6904761904761905,0.2055822170625305,0.5367450401216932,19,5,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.475,0.4125,0.2623106947808325,-0.05,20,1,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.3636363636363636,0.2644628099173554,0.3057703660836615,-0.2727272727272727,20,2,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.35,0.5,0.2970674775664038,-0.420084025208403,20,3,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.5,0.4166666666666667,0.2732422093187059,0.0,20,4,,,
rehab24_ex5,classification,88,20,True,active,mlp,0.4285714285714285,0.4761904761904761,0.2536936796300216,-0.2672612419124244,20,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.68125,0.68125,0.3809523809523809,0.3091410387156351,1,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5,0.5,0.5,0.0,1,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.2727272727272727,0.2727272727272727,0.7272727272727273,-0.4622501635210242,1,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4166666666666666,0.4166666666666666,0.5833333333333334,-0.1690308509457033,1,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4523809523809523,0.4523809523809524,0.5384615384615384,-0.0975900072948533,1,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.51875,0.51875,0.5238095238095238,0.0322748612183951,2,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3636363636363636,0.3636363636363636,0.6363636363636364,-0.2773500981126146,2,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4166666666666666,0.4166666666666666,0.5833333333333334,-0.1690308509457033,2,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4499999999999999,0.45,0.55,-0.1048284836721918,2,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.7023809523809523,0.7023809523809523,0.3076923076923077,0.4147575310031266,2,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5980392156862745,0.5980392156862745,0.4347826086956521,0.172362563331673,3,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.409090909090909,0.4090909090909091,0.5909090909090909,-0.1825741858350553,3,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.55,0.5499999999999999,0.45,0.1005037815259212,3,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.7,0.7000000000000002,0.3,0.408248290463863,3,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5476190476190476,0.5476190476190477,0.4615384615384615,0.0975900072948533,3,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.41875,0.4187499999999999,0.5714285714285714,-0.1385804656311467,4,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5,0.5,0.5,0.0,4,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5909090909090909,0.5909090909090909,0.4090909090909091,0.1889822365046136,4,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5,0.5,0.5,0.0,4,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5476190476190476,0.5476190476190477,0.4615384615384615,0.0975900072948533,4,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.41875,0.4187499999999999,0.5714285714285714,-0.1385804656311467,5,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5833333333333333,0.5833333333333334,0.4166666666666667,0.1690308509457033,5,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.0924500327042048,5,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.55,0.5499999999999999,0.45,0.1005037815259212,5,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3928571428571428,0.3928571428571428,0.6153846153846154,-0.2195775164134199,5,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3875,0.3874999999999999,0.6190476190476191,-0.1936491673103708,6,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.0924500327042048,6,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4545454545454545,0.4545454545454545,0.5454545454545454,-0.0924500327042048,6,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5,0.5,0.5,0.0,6,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4642857142857143,0.4642857142857143,0.5384615384615384,-0.0714285714285714,6,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5637254901960784,0.5637254901960784,0.5652173913043478,0.1274509803921568,7,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4499999999999999,0.4499999999999999,0.55,-0.1154700538379251,7,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.55,0.55,0.45,0.1154700538379251,7,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.1924500897298752,7,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4047619047619047,0.4047619047619047,0.6153846153846154,-0.2253744679276044,7,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.35,0.35,0.5714285714285714,-0.2581988897471611,8,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.0909090909090909,8,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5833333333333333,0.5833333333333333,0.4166666666666667,0.1690308509457033,8,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.6499999999999999,0.6499999999999999,0.35,0.3015113445777636,8,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4642857142857143,0.4642857142857143,0.5384615384615384,-0.0714285714285714,8,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.35625,0.35625,0.6666666666666666,-0.2521541805507709,9,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4545454545454545,0.4545454545454545,0.5454545454545454,-0.0975900072948533,9,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4499999999999999,0.45,0.55,-0.1048284836721918,9,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.75,0.75,0.25,0.5773502691896257,9,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.7142857142857143,0.7142857142857143,0.3076923076923077,0.50709255283711,9,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.29375,0.2937499999999999,0.7619047619047619,-0.3889087296526011,10,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.65,0.65,0.35,0.3464101615137754,10,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4545454545454545,0.4545454545454545,0.5454545454545454,-0.0975900072948533,10,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.6666666666666667,0.6666666666666666,0.3333333333333333,0.3535533905932738,10,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3928571428571428,0.3928571428571428,0.6153846153846154,-0.2195775164134199,10,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4313725490196078,0.4313725490196078,0.5217391304347826,-0.1215783580010781,11,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5,0.5,0.5,0.0,11,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.6,0.6,0.4,0.2041241452319315,11,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4166666666666666,0.4166666666666666,0.5833333333333334,-0.1690308509457033,11,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.6071428571428572,0.6071428571428572,0.3846153846153846,0.2195775164134199,11,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5980392156862745,0.5980392156862745,0.4347826086956521,0.172362563331673,12,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.108465228909328,12,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4499999999999999,0.4499999999999999,0.55,-0.1154700538379251,12,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.6000000000000001,0.6,0.4,0.2182178902359924,12,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4047619047619047,0.4047619047619047,0.6153846153846154,-0.2253744679276044,12,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.41875,0.4187499999999999,0.5714285714285714,-0.1385804656311467,13,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.8333333333333333,0.8333333333333333,0.1666666666666666,0.7071067811865476,13,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.35,0.35,0.65,-0.3015113445777636,13,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4545454545454545,0.4545454545454545,0.5454545454545454,-0.0924500327042048,13,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.7857142857142857,0.7857142857142857,0.2307692307692307,0.6172133998483676,13,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.68125,0.68125,0.3809523809523809,0.3091410387156351,14,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.35,0.35,0.65,-0.3015113445777636,14,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5,0.4999999999999999,0.5,0.0,14,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3535533905932738,14,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.6309523809523809,0.6309523809523809,0.3846153846153846,0.2828894749305018,14,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.41875,0.4187499999999999,0.5714285714285714,-0.1385804656311467,15,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5909090909090908,0.5909090909090908,0.4090909090909091,0.1825741858350553,15,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.6666666666666667,0.6666666666666666,0.3333333333333333,0.3535533905932738,15,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.6,0.5999999999999999,0.4,0.2041241452319315,15,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3928571428571428,0.3928571428571428,0.6153846153846154,-0.2195775164134199,15,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.51875,0.51875,0.5238095238095238,0.0322748612183951,16,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3181818181818182,0.3181818181818181,0.6818181818181818,-0.408248290463863,16,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.409090909090909,0.4090909090909091,0.5909090909090909,-0.2041241452319315,16,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4,0.4,0.6,-0.2182178902359924,16,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.7142857142857143,0.7142857142857143,0.3076923076923077,0.50709255283711,16,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5392156862745098,0.5392156862745098,0.5217391304347826,0.0705674832033284,17,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.409090909090909,0.4090909090909091,0.5909090909090909,-0.2041241452319315,17,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4,0.4,0.6,-0.2182178902359924,17,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.4,0.4,0.6,-0.2182178902359924,17,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.7142857142857143,0.7142857142857143,0.3076923076923077,0.50709255283711,17,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.7058823529411764,0.7058823529411764,0.4347826086956521,0.3929526239966878,18,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.65,0.65,0.35,0.3464101615137754,18,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.65,0.65,0.35,0.3464101615137754,18,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5833333333333333,0.5833333333333334,0.4166666666666667,0.1690308509457033,18,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3928571428571428,0.3928571428571428,0.6153846153846154,-0.2195775164134199,18,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.45625,0.45625,0.6190476190476191,-0.0790569415042094,19,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.55,0.55,0.45,0.1154700538379251,19,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3181818181818182,0.3181818181818181,0.6818181818181818,-0.408248290463863,19,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5,0.5,0.5,0.0,19,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5595238095238095,0.5595238095238095,0.4615384615384615,0.1408590424547527,19,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.41875,0.4187499999999999,0.5714285714285714,-0.1385804656311467,20,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5,0.4999999999999999,0.5,0.0,20,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.45,0.4499999999999999,0.55,-0.1005037815259212,20,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.5833333333333333,0.5833333333333334,0.4166666666666667,0.1690308509457033,20,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,dummy,0.3095238095238095,0.3095238095238095,0.6923076923076923,-0.3809523809523809,20,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.53125,0.95,0.3924695331276303,0.125,1,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.55,0.5700000000000001,0.3241800404460263,0.2294157338705617,1,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5,0.7272727272727273,0.4999449252206948,0.0,1,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5,0.6111111111111112,0.3882715940668084,0.0,1,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5,1.0,0.2472415198036902,0.0,1,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.53125,0.95,0.3924695331276303,0.125,2,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.6363636363636364,0.6363636363636364,0.351111871310183,0.2773500981126146,2,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5833333333333334,0.8333333333333334,0.4006566916373746,0.3015113445777636,2,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.7,0.8700000000000001,0.2099013850725037,0.5,2,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5,1.0,0.2489803015283856,0.0,2,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.6176470588235294,0.9411764705882352,0.297087897382652,0.2725865102545527,3,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.8636363636363636,0.8099173553719009,0.1526221052078961,0.7302967433402214,3,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.6000000000000001,0.65,0.3170630131504888,0.2182178902359924,3,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5,0.8,0.4164578083850395,0.0,3,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5,1.0,0.2472415198036902,0.0,3,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.25625,0.1875,0.3656203312444874,-0.4195731958391368,4,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5454545454545454,0.4132231404958678,0.3051417394968489,0.0909090909090909,4,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5909090909090909,0.6033057851239669,0.3288840179782111,0.2041241452319315,4,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5,0.72,0.4849481686106903,0.0,4,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.7857142857142857,1.0,0.1051943286753693,0.6172133998483676,4,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.1875,0.2375,0.4121095629498064,-0.533001790889026,5,1,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.5,0.8055555555555556,0.297373243960795,0.0,5,2,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.6363636363636364,0.6859504132231404,0.2578323628502599,0.2927700218845599,5,3,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.6,0.6599999999999999,0.4004877477135758,0.3333333333333333,5,4,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.7857142857142857,0.9523809523809524,0.1638773938534696,0.6172133998483676,5,5,,,
rehab24_ex5_anatomical,classification,88,83,True,active,logreg,0.25,0.2625,0.5089906238125245,-0.4385290096535146,6,1,,,
